,temperature,apparentTemperature,dewPoint,month,hour,is_holiday,gen
526,-0.24,-11.59,-9.86,1,11,0,0.493663888
527,-1.54,-13.9,-10.12,1,12,0,0.398011111
528,-2.0,-14.35,-10.18,1,13,0,0.351666668
529,-2.69,-14.06,-10.19,1,14,0,0.28647111
530,-2.23,-12.69,-10.06,1,15,0,0.263556112
531,-2.33,-13.55,-9.95,1,16,0,0.257012777
532,-3.09,-15.4,-10.38,1,17,0,0.521538335
533,-3.11,-14.1,-10.26,1,18,0,1.023396666
534,-3.03,-14.73,-10.14,1,19,0,0.669108889
535,-3.03,-12.42,-10.28,1,20,0,0.620129445
536,-1.89,-1.89,-9.24,1,21,0,0.500737222
537,0.46,-11.46,-9.5,1,22,0,0.369397223
538,2.99,-5.73,-8.77,1,23,0,0.837565
539,6.03,-0.47,-7.2,1,0,0,0.838589445
540,9.08,-4.09,-7.44,1,1,0,0.835747221
541,11.59,-1.01,-7.63,1,2,0,0.914660555
542,13.74,1.74,-7.43,1,3,0,0.696498888
543,13.94,1.68,-5.76,1,4,0,0.543503333
544,12.56,-0.6,-4.29,1,5,0,0.642205
545,11.45,-2.82,-3.56,1,6,0,0.745846668
546,10.5,-2.68,-3.26,1,7,0,1.273448332
547,10.22,-3.55,-2.7,1,8,0,1.062413336
548,9.99,-3.32,-1.89,1,9,0,1.200185554
549,9.36,-4.22,-2.66,1,10,0,0.982194444
550,8.44,-6.74,-3.32,1,11,0,0.893348333
551,7.2,-6.74,-3.93,1,12,0,0.743836666
552,6.12,-7.53,-4.93,1,13,0,0.855666111
553,5.28,-10.95,-6.17,1,14,0,0.864103334
554,3.91,-12.2,-7.77,1,15,0,1.08842111
555,2.77,-13.79,-8.65,1,16,0,1.309147221
556,1.69,-12.83,-9.94,1,17,0,1.594672776
557,0.71,-13.51,-10.01,1,18,0,1.901730555
558,0.03,-14.54,-9.91,1,19,0,1.276585555
559,0.17,-16.3,-8.73,1,20,0,1.230687778
560,0.25,-14.64,-8.44,1,21,0,1.290950556
561,3.04,-11.27,-7.08,1,22,0,0.981882777
562,5.17,-10.57,-6.99,1,23,0,1.333076111
563,7.43,-7.27,-6.51,1,0,0,1.257397779
564,9.73,-4.66,-5.47,1,1,0,1.982276667
565,11.01,-3.72,-4.76,1,2,0,1.333388334
566,12.23,0.22,-4.58,1,3,0,0.909695001
567,13.05,1.67,-4.63,1,4,0,0.630552778
568,13.75,4.03,-5.08,1,5,0,0.621484445
569,10.87,2.87,-5.39,1,6,0,0.667102778
570,8.39,-1.57,-4.17,1,7,0,0.85433
571,10.63,1.0,-3.94,1,8,0,1.178481111
572,11.92,1.14,-4.14,1,9,0,1.086986112
573,13.27,1.89,-5.59,1,10,0,1.240642775
574,13.38,0.58,-4.91,1,11,0,0.606145555
575,13.45,0.47,-4.09,1,12,0,0.540925
576,13.56,0.6,-3.25,1,13,0,0.821511111
577,14.32,0.02,-3.93,1,14,0,0.374432222
578,15.09,1.72,-4.01,1,15,0,0.662558332
579,15.32,2.43,-4.2,1,16,0,0.999068332
580,15.96,3.62,-3.32,1,17,0,0.785094445
581,16.22,3.36,-2.7,1,18,0,1.494492222
582,16.32,3.11,-1.82,1,19,0,1.074547223
583,16.81,2.78,-1.31,1,20,0,0.495348889
584,17.0,3.56,1.94,1,21,0,0.260587778
585,18.18,7.19,4.23,1,22,0,0.283643334
586,19.38,7.33,7.56,1,23,0,0.340274445
587,19.72,12.14,10.12,1,0,0,0.441456111
588,20.31,11.41,12.14,1,1,0,0.456563333
589,20.94,12.41,13.28,1,2,0,0.469341111
590,20.49,7.76,15.61,1,3,0,0.503121112
591,21.43,13.95,13.68,1,4,0,0.538952223
592,20.2,14.98,16.17,1,5,0,0.632095554
593,19.98,19.98,17.6,1,6,0,0.692122222
594,19.98,19.98,17.64,1,7,0,0.816173334
595,19.92,9.85,16.31,1,8,0,0.912946112
596,19.82,15.08,16.08,1,9,0,1.172874999
597,20.1,11.74,14.7,1,10,0,1.024677779
598,19.95,12.01,14.44,1,11,0,1.008672221
599,19.06,13.59,13.42,1,12,0,0.749607778
600,18.71,7.19,13.14,1,13,0,0.805520557
601,17.57,3.46,6.09,1,14,0,0.810368889
602,15.43,0.39,3.79,1,15,0,0.823995556
603,13.85,0.22,2.53,1,16,0,0.861651668
604,11.5,-3.18,-2.18,1,17,0,0.840217221
605,10.18,-5.31,-3.89,1,18,0,1.549267222
606,8.26,-8.23,-8.06,1,19,0,1.430432779
607,6.61,-9.46,-8.79,1,20,0,1.082802222
608,6.44,-9.25,-9.9,1,21,0,0.997274444
609,7.53,-6.49,-10.22,1,22,0,0.798551667
610,9.5,-4.12,-9.82,1,23,0,1.739164444
611,11.45,-2.44,-6.97,1,0,0,1.270637222
612,12.47,-1.85,-6.4,1,1,0,1.162642777
613,13.64,1.56,-5.47,1,2,0,1.129913334
614,14.37,3.13,-4.59,1,3,0,0.757569445
615,14.45,4.45,-3.15,1,4,0,0.527302777
616,15.12,5.47,-3.42,1,5,0,0.483789999
617,14.62,6.45,-2.02,1,6,0,0.541488889
618,12.49,2.56,-1.6,1,7,0,1.055557778
619,14.02,3.17,-0.7,1,8,0,0.92609
620,15.4,8.02,2.1,1,9,0,0.724980001
621,17.27,6.38,4.48,1,10,0,1.232406665
622,18.28,8.07,6.73,1,11,0,0.398397222
623,19.39,9.7,7.89,1,12,0,0.182459444
624,19.77,9.92,8.62,1,13,0,0.261908889
625,20.3,11.12,10.28,1,14,0,0.261432777
626,21.84,14.64,10.51,1,15,0,0.717199445
627,23.61,15.13,10.75,1,16,0,0.831121111
628,25.09,18.12,11.73,1,17,0,1.045747223
629,26.05,18.55,13.64,1,18,0,1.303807779
630,27.27,18.5,15.92,1,19,0,1.027281111
631,29.8,20.65,17.85,1,20,0,0.698061111
632,34.37,25.84,19.61,1,21,0,0.938258334
633,36.01,27.25,22.88,1,22,0,0.432913889
634,31.08,23.66,24.68,1,23,0,0.505309443
635,31.14,23.06,24.34,1,0,0,0.694733334
636,26.97,16.3,18.63,1,1,0,0.545478889
637,25.34,14.02,11.72,1,2,0,0.563327223
638,24.44,12.11,8.86,1,3,0,0.610043333
639,23.19,9.76,3.19,1,4,0,0.644882779
640,22.47,9.1,-0.65,1,5,0,0.674394445
641,20.55,8.13,-1.58,1,6,0,0.906181112
642,18.67,5.52,-1.89,1,7,0,1.150252222
643,17.77,5.39,-1.41,1,8,0,0.836286666
644,16.5,3.98,-3.35,1,9,0,0.781380001
645,15.34,2.27,-4.15,1,10,0,1.100252223
646,13.77,0.93,-5.36,1,11,0,1.084280002
647,13.37,-1.23,-6.18,1,12,0,0.991932221
648,11.41,-1.02,-6.39,1,13,0,0.878151111
649,10.19,-1.82,-6.86,1,14,0,0.825465555
650,8.56,-6.0,-8.84,1,15,0,1.032642778
651,7.63,-5.13,-9.83,1,16,0,1.055327223
652,7.16,-9.07,-11.11,1,17,0,1.103634999
653,6.26,-10.65,-12.04,1,18,0,1.260148889
654,5.46,-10.72,-13.57,1,19,0,1.080596667
655,4.98,-12.38,-15.12,1,20,0,1.155631666
656,4.9,-6.84,-14.68,1,21,0,1.302166668
657,7.06,-6.11,-13.44,1,22,0,1.499893888
658,8.91,-5.97,-11.06,1,23,0,0.747913333
659,9.84,-4.85,-10.59,1,0,0,0.917288888
660,11.12,-0.09,-9.78,1,1,0,0.717302777
661,12.61,1.55,-9.31,1,2,0,0.815913889
662,12.56,1.29,-9.13,1,3,0,0.798582778
663,13.25,2.11,-9.29,1,4,0,0.711653888
664,13.23,3.97,-8.04,1,5,0,0.572855556
665,12.42,5.83,-8.82,1,6,0,0.719181666
666,9.34,2.11,-6.42,1,7,0,0.860146111
667,8.83,2.41,-4.55,1,8,0,0.778709444
668,8.46,8.46,-4.71,1,9,0,0.625443333
669,8.46,2.53,-3.16,1,10,0,0.360497223
670,8.53,8.53,-3.25,1,11,0,0.340886665
671,7.18,7.18,-2.11,1,12,0,0.251996666
672,7.52,7.52,-2.22,1,13,0,0.270865001
673,7.67,7.67,-3.64,1,14,0,0.140716666
674,7.47,-1.35,-1.87,1,15,0,0.287138333
675,7.38,0.46,-2.44,1,16,0,0.401774445
676,6.08,-3.25,-1.34,1,17,0,0.480968334
677,4.74,-2.54,-2.36,1,18,0,0.575157222
678,1.42,1.42,-5.78,1,19,0,0.694681667
679,-1.27,-8.33,-6.76,1,20,0,1.085336667
680,-2.76,-13.25,-8.19,1,21,0,0.613712778
681,3.86,3.86,-3.7,1,22,0,0.442708334
682,11.06,4.01,-9.7,1,23,0,0.818396666
683,13.85,5.17,-10.82,1,0,0,0.803487222
684,16.43,5.73,-9.16,1,1,0,0.83365389
685,17.87,7.71,-9.47,1,2,0,0.754803889
686,19.64,8.81,-8.85,1,3,0,0.687578334
687,20.06,9.13,-8.43,1,4,0,0.558732778
688,19.78,8.78,-8.28,1,5,0,0.699807778
689,17.39,7.06,-10.08,1,6,0,0.889751667
690,15.73,5.08,-9.47,1,7,0,1.26225889
691,14.47,2.94,-9.02,1,8,0,0.965592779
692,14.05,2.14,-8.04,1,9,0,0.832741665
693,12.76,-0.37,-6.73,1,10,0,0.798986111
694,11.18,-1.16,-5.94,1,11,0,0.782633887
695,10.73,-1.33,-6.31,1,12,0,0.791681112
696,11.85,-0.16,-5.71,1,13,0,0.809280556
697,11.51,3.51,-4.77,1,14,0,0.812348333
698,9.19,1.03,-4.44,1,15,0,1.097493889
699,6.92,-2.02,-4.38,1,16,0,1.265595556
700,4.5,-3.93,-4.66,1,17,0,1.673831111
701,2.73,-5.12,-4.55,1,18,0,1.639766666
702,1.07,1.07,-5.21,1,19,0,1.238154445
703,0.43,-6.94,-5.07,1,20,0,1.043127775
704,1.25,1.25,-3.77,1,21,0,1.318327777
705,7.36,0.14,-0.66,1,22,0,0.961901111
706,14.42,7.4,-1.07,1,23,0,0.999498333
707,18.04,10.84,0.52,1,0,0,1.211434999
708,20.31,15.91,0.42,1,1,0,1.059983332
709,22.47,15.77,1.45,1,2,0,1.019951668
710,24.83,16.25,-0.49,1,3,0,0.719338334
711,26.31,18.77,-0.63,1,4,0,0.452327222
712,26.65,18.6,-0.29,1,5,0,0.440078334
713,21.02,14.6,2.37,1,6,0,0.588910555
714,18.3,8.66,2.01,1,7,0,0.806302778
715,20.79,14.3,0.76,1,8,0,0.575712222
716,18.01,9.63,1.29,1,9,0,0.310208331
717,19.5,19.5,3.62,1,10,0,0.299264443
718,17.24,8.13,3.04,1,11,0,0.190611667
719,18.3,8.39,4.65,1,12,0,0.139715
720,20.11,9.76,4.24,1,13,0,0.234461669
721,21.29,11.8,4.73,1,14,0,0.251026666
722,22.41,13.31,5.48,1,15,0,0.309362222
723,23.56,14.46,5.62,1,16,0,0.300497779
724,24.19,14.53,3.47,1,17,0,0.69286889
725,24.28,16.22,7.79,1,18,0,0.822239999
726,22.92,16.34,5.1,1,19,0,0.932262777
727,20.8,12.27,4.93,1,20,0,0.656722778
728,18.62,10.46,6.0,1,21,0,0.609323333
729,24.14,19.2,6.22,1,22,0,0.723619999
730,27.22,22.89,6.53,1,23,0,0.458031111
731,31.04,24.59,8.44,2,0,0,0.742586667
732,32.37,25.89,9.7,2,1,0,0.631033332
733,34.27,28.48,12.21,2,2,0,0.690291111
734,34.56,29.48,12.75,2,3,0,0.578351666
735,34.54,28.47,14.5,2,4,0,0.61095
736,34.64,28.7,15.54,2,5,0,0.589489444
737,33.7,27.99,16.0,2,6,0,0.809193333
738,31.8,25.93,16.46,2,7,0,1.079693891
739,31.43,24.82,16.56,2,8,0,1.72197389
740,30.65,23.62,16.76,2,9,0,1.569572777
741,29.18,22.27,16.7,2,10,0,1.434233334
742,29.54,21.89,17.01,2,11,0,0.929276666
743,26.54,20.27,17.37,2,12,0,0.839560555
744,26.89,21.97,17.49,2,13,0,1.392789444
745,25.97,21.12,17.48,2,14,0,0.788783334
746,24.8,19.89,17.32,2,15,0,1.043838888
747,23.0,23.0,16.21,2,16,0,1.376299444
748,23.08,23.08,16.86,2,17,0,1.652941112
749,22.14,22.14,16.62,2,18,0,1.422135556
750,21.34,17.07,16.41,2,19,0,1.210847779
751,20.9,14.97,14.91,2,20,0,0.708933889
752,19.91,12.29,14.98,2,21,0,0.572339444
753,25.22,21.53,18.02,2,22,0,0.51522611
754,31.36,28.25,19.13,2,23,0,0.638903334
755,36.02,32.01,20.02,2,0,0,0.530438333
756,39.7,34.83,20.53,2,1,0,0.454622778
757,41.99,41.99,20.86,2,2,0,0.435008334
758,43.07,38.8,22.26,2,3,0,0.409418888
759,40.02,40.02,27.42,2,4,0,0.364117779
760,36.74,33.41,29.15,2,5,0,0.294653887
761,36.75,31.3,29.69,2,6,0,0.396487777
762,35.77,30.3,29.64,2,7,0,0.334602222
763,38.07,30.7,27.21,2,8,0,0.481695556
764,37.52,30.75,24.08,2,9,0,0.400815
765,36.49,32.03,23.68,2,10,0,1.001869445
766,36.96,31.7,24.69,2,11,0,0.280002779
767,38.24,30.98,25.31,2,12,0,0.211029446
768,38.47,30.05,30.11,2,13,0,0.217365557
769,38.64,31.94,30.64,2,14,0,0.289332778
770,38.15,33.23,31.19,2,15,0,0.29218
771,36.86,34.73,31.74,2,16,0,0.690153888
772,36.43,36.43,31.78,2,17,0,0.687161665
773,34.03,31.45,30.93,2,18,0,0.716068332
774,32.67,27.91,29.53,2,19,0,0.798229999
775,31.82,28.94,29.47,2,20,0,0.752082778
776,33.56,33.56,30.72,2,21,0,0.538976112
777,36.35,33.73,31.77,2,22,0,0.539442221
778,40.2,36.93,31.78,2,23,0,0.618127778
779,40.72,36.31,30.94,2,0,0,1.286383333
780,40.99,36.84,31.91,2,1,0,0.825171111
781,38.39,35.39,33.33,2,2,0,0.724815
782,37.62,33.86,34.3,2,3,0,0.733594444
783,37.41,33.26,33.84,2,4,0,0.639163333
784,37.06,33.51,32.86,2,5,0,0.749917223
785,36.66,34.2,31.22,2,6,0,0.915684443
786,36.38,31.41,30.67,2,7,0,1.128224445
787,35.59,30.12,29.56,2,8,0,0.890563889
788,35.29,29.46,28.47,2,9,0,0.85269
789,34.56,28.02,28.19,2,10,0,1.404250554
790,33.52,26.84,27.26,2,11,0,0.825095
791,33.19,27.33,26.43,2,12,0,0.763067222
792,32.38,24.53,26.0,2,13,0,0.704155557
793,31.64,25.69,24.56,2,14,0,0.638604444
794,31.42,24.61,24.09,2,15,0,0.80102889
795,31.31,24.99,23.96,2,16,0,0.930713334
796,30.49,25.38,23.01,2,17,0,0.768633889
797,30.35,26.66,21.97,2,18,0,0.855638334
798,29.55,25.45,21.75,2,19,0,0.813087777
799,29.34,25.16,21.7,2,20,0,0.576341111
800,29.16,26.06,21.56,2,21,0,1.498680556
801,29.76,29.76,21.48,2,22,0,0.848532777
802,29.72,25.57,21.84,2,23,0,0.564272221
803,29.51,29.51,21.6,2,0,0,0.510426112
804,28.24,24.04,23.72,2,1,0,0.481163334
805,28.29,28.29,23.3,2,2,0,0.39983111
806,28.32,28.32,22.53,2,3,0,0.327715002
807,28.81,24.32,21.67,2,4,0,0.30203889
808,28.66,23.48,22.35,2,5,0,0.335251666
809,28.68,23.77,21.64,2,6,0,0.406661667
810,27.67,23.84,20.92,2,7,0,0.495402221
811,26.77,21.14,20.12,2,8,0,0.282514444
812,26.19,20.67,18.75,2,9,0,0.228570555
813,25.97,21.1,18.48,2,10,0,0.202400553
814,25.19,19.52,17.71,2,11,0,0.237401666
815,23.42,23.42,16.52,2,12,0,0.207279443
816,22.63,22.63,15.96,2,13,0,0.256341111
817,22.07,15.02,15.9,2,14,0,0.372145
818,21.9,15.44,16.31,2,15,0,0.670866666
819,21.32,15.84,14.9,2,16,0,0.615097221
820,18.61,18.61,13.46,2,17,0,0.731348889
821,18.03,9.32,11.83,2,18,0,0.836072222
822,16.74,16.74,10.91,2,19,0,0.700242221
823,16.31,9.9,10.14,2,20,0,0.753726667
824,17.42,10.67,11.19,2,21,0,1.711316667
825,20.14,11.26,12.48,2,22,0,0.869312223
826,23.2,15.93,12.95,2,23,0,0.998970556
827,24.3,19.12,13.13,2,0,0,0.857089445
828,25.58,20.95,14.22,2,1,0,0.888843888
829,27.53,23.29,13.59,2,2,0,0.857562776
830,28.86,28.86,13.63,2,3,0,0.847698333
831,29.17,26.06,13.9,2,4,0,0.731477221
832,28.22,24.25,13.69,2,5,0,0.750859999
833,27.25,27.25,13.84,2,6,0,0.896352221
834,26.28,21.64,14.05,2,7,0,1.048065556
835,26.24,26.24,14.21,2,8,0,1.399263333
836,25.99,20.1,15.13,2,9,0,1.078592776
837,25.43,25.43,16.69,2,10,0,0.962858889
838,25.45,25.45,16.87,2,11,0,0.788797224
839,25.84,21.57,15.75,2,12,0,0.659581667
840,25.72,20.87,16.18,2,13,0,0.591729445
841,25.06,25.06,15.89,2,14,0,0.669479998
842,25.12,25.12,16.61,2,15,0,0.720925557
843,25.61,19.13,15.93,2,16,0,0.606652222
844,24.12,24.12,20.62,2,17,0,0.64885111
845,23.82,23.82,20.75,2,18,0,0.70352111
846,23.78,17.48,21.71,2,19,0,0.705395556
847,23.91,16.96,21.47,2,20,0,0.460635
848,23.83,13.85,21.34,2,21,0,0.345225556
849,24.51,15.98,21.43,2,22,0,1.217109442
850,25.5,16.61,20.36,2,23,0,0.419861668
851,25.98,16.7,21.2,2,0,0,0.374279999
852,26.05,16.87,20.82,2,1,0,0.283265
853,25.8,16.58,21.19,2,2,0,0.355603889
854,26.28,21.74,21.53,2,3,0,0.251892221
855,25.58,20.05,22.48,2,4,0,0.223197221
856,25.48,19.4,21.78,2,5,0,0.256671111
857,25.29,19.48,20.3,2,6,0,0.435430555
858,25.2,25.2,19.52,2,7,0,1.020209444
859,24.44,19.71,20.86,2,8,0,1.02695889
860,22.4,14.28,18.93,2,9,0,0.807477777
861,21.55,16.01,17.47,2,10,0,0.815428889
862,20.52,13.2,16.38,2,11,0,0.548154445
863,19.08,11.06,14.51,2,12,0,0.374041111
864,17.7,11.73,12.52,2,13,0,0.480593333
865,17.13,9.4,11.85,2,14,0,0.395176666
866,15.92,7.43,10.19,2,15,0,0.529732221
867,14.45,6.37,8.18,2,16,0,0.694575556
868,13.23,7.92,6.67,2,17,0,1.409482777
869,12.61,4.96,5.78,2,18,0,1.223266667
870,12.03,2.71,5.09,2,19,0,1.149140556
871,10.93,0.72,4.69,2,20,0,1.234656668
872,11.16,2.94,5.14,2,21,0,1.405660556
873,12.52,4.24,5.01,2,22,0,0.91525889
874,13.71,4.07,4.3,2,23,0,1.200707221
875,15.23,9.63,5.33,2,0,0,1.393173332
876,16.54,10.8,6.38,2,1,0,1.300429443
877,18.35,12.12,6.22,2,2,0,1.421770555
878,20.88,14.14,6.05,2,3,0,1.192379445
879,21.2,13.69,5.68,2,4,0,1.000797776
880,21.12,16.35,3.83,2,5,0,1.034025557
881,19.13,13.51,6.11,2,6,0,1.086708889
882,11.37,11.37,3.6,2,7,0,1.329842223
883,7.73,0.81,0.5,2,8,0,0.925030001
884,6.55,6.55,0.23,2,9,0,0.858859999
885,5.52,-1.25,-0.88,2,10,0,0.772857779
886,3.35,-4.11,-1.71,2,11,0,0.722669999
887,1.37,1.37,-3.23,2,12,0,0.67435
888,0.05,-10.6,-3.64,2,13,0,0.614189444
889,-1.0,-1.0,-6.8,2,14,0,0.503392223
890,-2.52,-2.52,-7.96,2,15,0,0.553243334
891,-1.93,-1.93,-6.18,2,16,0,0.620814444
892,-1.21,-1.21,-5.4,2,17,0,0.66597111
893,-0.33,-7.64,-4.6,2,18,0,1.148797778
894,-2.07,-2.07,-6.23,2,19,0,1.027004445
895,-4.3,-4.3,-9.85,2,20,0,1.379244446
896,-0.94,-11.11,-4.93,2,21,0,0.379181112
897,4.1,-5.65,0.12,2,22,0,0.273493889
898,10.4,-1.88,4.42,2,23,0,0.266843334
899,17.9,9.5,7.64,2,0,0,0.322420555
900,21.58,11.65,5.83,2,1,0,0.301051111
901,22.84,12.83,5.61,2,2,0,0.404757223
902,24.16,13.43,4.55,2,3,0,0.341620555
903,24.87,16.1,4.24,2,4,0,0.237292221
904,24.97,18.06,4.68,2,5,0,0.214824446
905,23.32,17.24,4.92,2,6,0,0.337956667
906,21.12,15.1,5.82,2,7,0,1.037495
907,19.95,13.36,5.27,2,8,0,0.865022779
908,17.94,10.32,5.34,2,9,0,0.825951111
909,13.09,5.86,3.44,2,10,0,1.041164444
910,10.32,1.9,0.64,2,11,0,0.942724446
911,12.06,0.05,2.34,2,12,0,0.306580555
912,12.32,-0.22,0.22,2,13,0,0.608597222
913,11.88,-1.49,-1.16,2,14,0,0.538472778
914,11.55,-3.32,-1.29,2,15,0,0.918980555
915,9.83,-3.62,-3.07,2,16,0,1.200112223
916,8.19,-4.21,-3.58,2,17,0,1.399449444
917,7.79,-4.74,-4.38,2,18,0,1.455538889
918,6.11,-5.18,-4.85,2,19,0,0.953906111
919,4.5,-5.01,-5.72,2,20,0,0.795093888
920,6.0,-1.13,-5.57,2,21,0,0.750424444
921,10.63,-0.27,-2.63,2,22,0,1.609247777
922,14.61,7.65,-1.62,2,23,0,0.871797221
923,16.34,7.16,-1.27,2,0,0,0.893535557
924,18.83,12.35,-0.42,2,1,0,0.957196666
925,20.47,13.62,0.82,2,2,0,1.030264443
926,20.61,12.54,-0.65,2,3,0,0.912917223
927,22.05,14.87,0.67,2,4,0,0.914206112
928,21.67,14.86,1.24,2,5,0,0.818162779
929,21.51,15.73,0.61,2,6,0,0.878836667
930,20.28,15.97,3.61,2,7,0,1.016534999
931,18.68,18.68,3.45,2,8,0,1.176892222
932,16.9,16.9,3.54,2,9,0,0.836832223
933,13.95,7.76,2.47,2,10,0,0.760342223
934,15.11,9.31,3.67,2,11,0,0.968885556
935,16.75,9.66,3.3,2,12,0,0.47891
936,16.78,7.99,3.48,2,13,0,0.421534445
937,16.69,10.81,3.18,2,14,0,0.436736111
938,15.88,6.89,3.53,2,15,0,0.714667776
939,15.74,15.74,3.77,2,16,0,0.999383887
940,15.57,7.9,4.08,2,17,0,1.254457777
941,15.23,10.03,4.71,2,18,0,1.30118389
942,12.66,7.43,5.94,2,19,0,0.802306111
943,7.87,1.0,3.53,2,20,0,0.416408333
944,8.08,8.08,3.47,2,21,0,1.664073889
945,13.6,13.6,6.76,2,22,0,0.485964444
946,17.15,17.15,7.38,2,23,0,0.409308334
947,19.85,19.85,7.42,2,0,0,0.451032779
948,22.65,22.65,6.65,2,1,0,0.325992222
949,23.32,23.32,6.08,2,2,0,0.295473889
950,24.01,19.59,6.62,2,3,0,0.269990557
951,24.92,24.92,6.59,2,4,0,0.223263332
952,25.26,19.55,8.34,2,5,0,0.417321666
953,22.74,22.74,15.09,2,6,0,0.41459
954,21.44,16.1,17.39,2,7,0,1.001842779
955,21.78,21.78,17.79,2,8,0,0.932591667
956,21.5,16.39,18.35,2,9,0,0.884512778
957,20.96,20.96,18.38,2,10,0,0.913092777
958,20.82,12.78,18.31,2,11,0,0.626645
959,20.79,20.79,17.13,2,12,0,0.498033889
960,20.81,12.97,16.27,2,13,0,0.551621111
961,19.98,11.03,15.32,2,14,0,0.582527776
962,19.44,7.23,13.02,2,15,0,0.736682222
963,17.42,4.46,11.64,2,16,0,0.830654443
964,16.61,4.36,10.14,2,17,0,1.072508333
965,15.93,2.35,9.52,2,18,0,1.48546889
966,14.39,3.95,8.02,2,19,0,1.120772222
967,13.15,2.76,6.86,2,20,0,0.888021111
968,13.6,6.67,7.67,2,21,0,1.63899
969,16.21,6.27,7.99,2,22,0,1.317207776
970,17.57,5.73,7.17,2,23,0,0.874607222
971,19.34,8.7,5.16,2,0,0,1.055066667
972,20.94,11.56,4.24,2,1,0,0.946255
973,20.62,9.38,4.78,2,2,0,1.016018334
974,21.38,11.99,6.86,2,3,0,0.953548335
975,20.82,8.9,4.86,2,4,0,0.796560556
976,21.4,9.23,4.73,2,5,0,0.892005557
977,20.32,9.83,4.72,2,6,0,0.968235
978,18.43,8.4,5.6,2,7,0,1.258728889
979,16.66,6.23,4.61,2,8,0,1.14789111
980,14.4,5.75,3.53,2,9,0,0.929318334
981,13.14,6.86,4.4,2,10,0,1.173773333
982,12.41,1.34,3.58,2,11,0,0.924178333
983,12.07,0.22,4.22,2,12,0,0.534972223
984,11.53,-2.15,4.48,2,13,0,0.542727778
985,10.52,3.05,3.74,2,14,0,0.454801111
986,9.34,-0.82,3.28,2,15,0,0.458038888
987,6.28,-2.77,1.29,2,16,0,0.520986668
988,2.69,-5.5,-1.57,2,17,0,0.602800555
989,1.29,-10.47,-3.46,2,18,0,0.892691111
990,3.55,-7.86,-0.93,2,19,0,1.206804443
991,3.54,-5.9,-0.42,2,20,0,0.635416665
992,5.83,-3.59,0.54,2,21,0,0.480659999
993,9.33,1.34,2.52,2,22,0,1.025099445
994,12.89,-0.04,1.56,2,23,0,0.48227389
995,15.75,3.62,1.07,2,0,0,0.523683889
996,15.75,3.35,0.28,2,1,0,0.439627223
997,16.24,4.34,-0.88,2,2,0,0.421983888
998,17.37,5.83,1.71,2,3,0,0.442995557
999,17.85,7.52,0.78,2,4,0,0.365058334
1000,18.91,7.01,0.9,2,5,0,0.417200556
1001,17.26,6.57,1.04,2,6,0,0.597500555
1002,15.16,5.03,0.8,2,7,0,1.130375001
1003,13.07,1.22,-0.11,2,8,0,0.959528889
1004,11.71,0.22,0.41,2,9,0,0.636543332
1005,10.2,-2.55,-0.19,2,10,0,0.527635557
1006,8.85,-1.76,-0.53,2,11,0,0.62081
1007,7.64,-3.56,-1.73,2,12,0,0.535858889
1008,2.66,-5.35,-2.57,2,13,0,0.500597222
1009,4.08,-5.96,-4.13,2,14,0,0.508397776
1010,0.65,0.65,-5.53,2,15,0,0.889723888
1011,-0.78,-10.69,-6.47,2,16,0,1.140845557
1012,-4.79,-13.62,-9.66,2,17,0,1.606085
1013,-6.23,-6.23,-10.47,2,18,0,1.99165
1014,-6.08,-6.08,-11.21,2,19,0,1.253189443
1015,-9.79,-18.64,-15.56,2,20,0,1.073005
1016,-7.52,-7.52,-11.66,2,21,0,0.939710554
1017,0.5,-7.6,-5.3,2,22,0,1.793082224
1018,5.59,-5.77,-3.43,2,23,0,1.163996112
1019,11.44,4.38,-3.63,2,0,0,0.976333334
1020,15.77,15.77,-4.06,2,1,0,0.92748889
1021,20.09,20.09,-3.7,2,2,0,0.903233889
1022,23.32,23.32,-4.59,2,3,0,0.859307223
1023,24.69,24.69,-4.8,2,4,0,0.771214445
1024,23.28,14.48,-4.72,2,5,0,0.752243333
1025,21.83,12.7,-6.38,2,6,0,0.823723331
1026,18.66,7.91,-5.54,2,7,0,0.827002777
1027,17.87,7.75,-5.69,2,8,0,0.798386111
1028,16.14,5.97,-4.32,2,9,0,1.01528611
1029,13.58,4.99,-3.17,2,10,0,0.843365
1030,13.43,6.55,-2.57,2,11,0,0.457868334
1031,14.05,4.86,2.53,2,12,0,0.415330557
1032,16.09,16.09,5.22,2,13,0,0.576386666
1033,16.25,6.62,6.14,2,14,0,0.426323333
1034,17.72,8.39,9.44,2,15,0,0.66433
1035,19.23,8.98,11.49,2,16,0,0.78498889
1036,19.48,8.55,12.92,2,17,0,1.109895554
1037,20.33,11.37,13.96,2,18,0,0.848678334
1038,20.52,11.2,15.16,2,19,0,0.389765555
1039,20.99,12.06,16.75,2,20,0,0.895584445
1040,22.22,12.28,15.98,2,21,0,0.320740001
1041,23.12,11.99,16.89,2,22,0,0.344234998
1042,24.34,13.96,19.33,2,23,0,0.349707224
1043,25.33,15.78,20.5,2,0,0,0.371537223
1044,26.1,16.74,22.01,2,1,0,0.439593334
1045,26.62,15.98,23.03,2,2,0,0.422243333
1046,27.12,17.59,23.98,2,3,0,0.366853334
1047,28.65,20.61,24.99,2,4,0,0.309976111
1048,29.45,21.69,25.03,2,5,0,0.330272776
